speedKMH,currentTime,throttle,brake,clutch
115.257,0:55:089,0,0,1
115.148,0:55:095,0,0,1
114.982,0:55:110,0,0,1
114.845,0:55:116,0,0,1
114.697,0:55:125,0,0,1
114.486,0:55:140,0,0,1
114.321,0:55:146,0,0,1
114.081,0:55:161,0,0,1
113.885,0:55:167,0,0,1
113.681,0:55:176,0,0,1
113.475,0:55:191,0,0,1
113.198,0:55:197,0,0,1
112.987,0:55:206,0,0,1
112.775,0:55:218,0,0,1
112.49,0:55:227,0,0,1
112.28,0:55:242,0,0,1
112.078,0:55:248,0,0,1
111.814,0:55:254,0,0,1
111.619,0:55:269,0,0,1
111.425,0:55:278,0,0,1
111.18,0:55:293,0,0,1
111.006,0:55:299,0,0,1
110.841,0:55:305,0,0,1
110.621,0:55:320,0,0,1
110.454,0:55:329,0,0,1
110.286,0:55:335,0,0,1
110.061,0:55:350,0,0,1
109.892,0:55:359,0,0,1
109.721,0:55:365,0,0,1
109.491,0:55:380,0,0,1
109.318,0:55:386,0,0,1
109.145,0:55:401,0,0,1
108.973,0:55:410,0,0,1
108.74,0:55:416,0,0,1
108.564,0:55:431,0,0,1
108.324,0:55:440,0,0,1
108.148,0:55:446,0,0,1
107.974,0:55:461,0,0,1
107.741,0:55:470,0,0,1
107.568,0:55:476,0,0,1
107.396,0:55:491,0,0,1
107.224,0:55:500,0,0,1
106.991,0:55:506,0,0,1
106.815,0:55:515,0,0,1
106.577,0:55:530,0,0,1
106.397,0:55:536,0,0,1
106.218,0:55:551,0,0,1
105.982,0:55:560,0,0,1
105.809,0:55:566,0,0,1
105.635,0:55:581,0,0,1
105.403,0:55:590,0,0,1
105.226,0:55:596,0,0,1
105.047,0:55:611,0,0,1
104.868,0:55:617,0,0,1
104.629,0:55:626,0,0,1
104.452,0:55:641,0,0,1
104.28,0:55:647,0,0,1
104.056,0:55:656,0,0,1
103.889,0:55:671,0,0,1
103.663,0:55:677,0,0,1
103.493,0:55:686,0,0,1
103.328,0:55:701,0,0,1
103.114,0:55:707,0,0,1
102.953,0:55:722,0,0,1
102.79,0:55:731,0,0,1
102.57,0:55:737,0,0,1
102.406,0:55:752,0,0,1
102.244,0:55:761,0,0,1
102.082,0:55:767,0,0,1
101.864,0:55:776,0,0,1
101.7,0:55:791,0,0,1
101.488,0:55:797,0,0,1
101.333,0:55:806,0,0,1
101.177,0:55:821,0,0,1
101.017,0:55:827,0,0,1
100.811,0:55:836,0,0,1
100.612,0:55:851,0,0,1
100.461,0:55:857,0,0,1
100.309,0:55:866,0,0,1
100.163,0:55:881,0,0,1
99.978,0:55:887,0,0,1
99.839,0:55:896,0,0,1
99.653,0:55:911,0,0,1
99.511,0:55:917,0,0,1
99.368,0:55:932,0,0,1
99.225,0:55:941,0,0,1
99.046,0:55:947,0,0,1
98.912,0:55:962,0,0,1
98.776,0:55:971,0,0,1
98.593,0:55:977,0,0,1
98.456,0:55:992,0,0,1
98.32,0:56:001,0,0,1
98.139,0:56:007,0,0,1
98.005,0:56:022,0,0,1
97.83,0:56:031,0,0,1
97.741,0:56:037,0,0,1
97.562,0:56:052,0,0,1
97.429,0:56:061,0,0,1
97.251,0:56:067,0,0,1
97.118,0:56:082,0,0,1
96.985,0:56:091,0,0,1
96.808,0:56:097,0,0,1
96.674,0:56:106,0,0,1
96.544,0:56:121,0.025,0,1
96.376,0:56:127,0.032,0,1
96.255,0:56:136,0.042,0,1
96.1,0:56:151,0.055,0,1
95.989,0:56:157,0.064,0,1
95.886,0:56:166,0.076,0,1
95.787,0:56:181,0.082,0,1
95.663,0:56:187,0.103,0,1
95.578,0:56:196,0.129,0,1
95.501,0:56:211,0.148,0,1
95.433,0:56:217,0.17,0,1
95.352,0:56:226,0.214,0,1
95.3,0:56:241,0.248,0,1
95.252,0:56:247,0.304,0,1
95.228,0:56:256,0.367,0,1
95.214,0:56:271,0.409,0,1
95.219,0:56:277,0.472,0,1
95.237,0:56:286,0.492,0,1
95.265,0:56:301,0.527,0,1
95.319,0:56:307,0.576,0,1
95.37,0:56:316,0.615,0,1
95.431,0:56:331,0.637,0,1
95.532,0:56:337,0.666,0,1
95.617,0:56:346,0.685,0,1
95.709,0:56:361,0.703,0,1
95.81,0:56:367,0.72,0,1
95.961,0:56:376,0.747,0,1
96.086,0:56:391,0.771,0,1
96.274,0:56:397,0.786,0,1
96.426,0:56:406,0.801,0,1
96.588,0:56:421,0.814,0,1
96.818,0:56:427,0.833,0,1
96.994,0:56:436,0.849,0,1
97.176,0:56:451,0.858,0,1
97.458,0:56:457,0.871,0,1
97.677,0:56:466,0.879,0,1
97.971,0:56:481,0.892,0,1
98.199,0:56:490,0.897,0,1
98.437,0:56:496,0.911,0,1
98.683,0:56:511,0.921,0,1
98.935,0:56:520,0.93,0,1
99.28,0:56:526,0.941,0,1
99.548,0:56:541,0.947,0,1
99.916,0:56:550,0.952,0,1
100.201,0:56:556,0.955,0,1
100.492,0:56:571,0.957,0,1
100.887,0:56:580,0.957,0,1
101.188,0:56:586,0.958,0,1
101.491,0:56:601,0.958,0,1
101.794,0:56:610,0.961,0,1
102.205,0:56:616,0.966,0,1
102.516,0:56:631,0.969,0,1
102.828,0:56:640,0.971,0,1
103.244,0:56:646,0.977,0,1
103.556,0:56:655,0.979,0,1
103.869,0:56:670,0.981,0,1
104.287,0:56:676,0.983,0,1
104.601,0:56:685,0.984,0,1
104.917,0:56:700,0.984,0,1
105.34,0:56:709,0.984,0,1
105.656,0:56:715,0.984,0,1
106.075,0:56:730,0.984,0,1
106.387,0:56:739,0.986,0,1
106.697,0:56:745,0.987,0,1
107.116,0:56:763,0.987,0,1
107.434,0:56:769,0.987,0,1
107.745,0:56:778,0.987,0,1
108.157,0:56:784,0.984,0,1
108.468,0:56:799,0.98,0,1
108.78,0:56:808,0.973,0,1
109.195,0:56:814,0.969,0,1
109.508,0:56:832,0.962,0,1
109.824,0:56:838,0.957,0,1
110.245,0:56:847,0.945,0,1
110.562,0:56:862,0.929,0,1
110.979,0:56:871,0.908,0,1
111.292,0:56:877,0.891,0,1
111.603,0:56:886,0.872,0,1
111.913,0:56:895,0.862,0,1
112.323,0:56:910,0.835,0,1
112.633,0:56:919,0.819,0,1
112.948,0:56:925,0.816,0,1
113.365,0:56:940,0.819,0,1
113.667,0:56:949,0.826,0,1
114.067,0:56:958,0.84,0,1
114.362,0:56:964,0.849,0,1
114.661,0:56:982,0.855,0,1
114.962,0:56:988,0.858,0,1
115.36,0:56:997,0.86,0,1
115.656,0:57:012,0.86,0,1
115.947,0:57:018,0.861,0,1
116.329,0:57:027,0.868,0,1
116.61,0:57:033,0.878,0,1
116.983,0:57:051,0.889,0,1
117.262,0:57:057,0.898,0,1
117.534,0:57:066,0.905,0,1
117.797,0:57:081,0.911,0,1
118.157,0:57:087,0.917,0,1
118.427,0:57:096,0.92,0,1
118.691,0:57:111,0.921,0,1
118.961,0:57:117,0.922,0,1
119.313,0:57:126,0.924,0,1
119.563,0:57:141,0.925,0,1
119.886,0:57:150,0.928,0,1
120.135,0:57:156,0.93,0,1
120.47,0:57:171,0.93,0,1
120.718,0:57:180,0.929,0,1
120.966,0:57:186,0.927,0,1
121.191,0:57:195,0.923,0,1
121.469,0:57:210,0.914,0,1
121.682,0:57:219,0.907,0,1
121.905,0:57:225,0.898,0,1
122.223,0:57:240,0.875,0,1
122.447,0:57:249,0.854,0,1
122.646,0:57:258,0.827,0,1
122.863,0:57:264,0.772,0,1
123.16,0:57:279,0.697,0,1
123.378,0:57:288,0.669,0,1
123.653,0:57:294,0.533,0,1
123.859,0:57:309,0.458,0,1
124.072,0:57:318,0.378,0,1
124.296,0:57:324,0.294,0,1
124.579,0:57:342,0.17,0,1
124.754,0:57:348,0.092,0,1
124.906,0:57:357,0.022,0,1
125.031,0:57:372,0,0,1
125.039,0:57:378,0,0,1
124.954,0:57:387,0,0,1
124.844,0:57:402,0,0,1
124.705,0:57:408,0,0,1
124.48,0:57:417,0,0,1
124.287,0:57:432,0,0,1
124.087,0:57:441,0,0,1
123.815,0:57:447,0,0,1
123.616,0:57:456,0,0,1
123.422,0:57:471,0,0,1
123.165,0:57:477,0,0,1
122.968,0:57:486,0,0,1
122.769,0:57:501,0,0,1
122.505,0:57:510,0,0,1
122.318,0:57:516,0,0,1
122.071,0:57:531,0,0,1
121.873,0:57:540,0,0,1
121.683,0:57:549,0,0,1
121.501,0:57:555,0,0,1
121.249,0:57:570,0,0,1
121.063,0:57:579,0,0,1
120.875,0:57:585,0,0,1
120.618,0:57:603,0,0,1
120.42,0:57:609,0,0,1
120.226,0:57:618,0,0,1
119.975,0:57:624,0,0,1
119.787,0:57:639,0,0,1
119.597,0:57:648,0.021,0,1
119.408,0:57:654,0.026,0,1
119.162,0:57:669,0.032,0,1
118.984,0:57:678,0.037,0,1
118.753,0:57:687,0.042,0,1
118.586,0:57:702,0.046,0,1
118.424,0:57:708,0.054,0,1
118.215,0:57:717,0.062,0,1
118.064,0:57:732,0.066,0,1
117.918,0:57:741,0.073,0,1
117.737,0:57:747,0.087,0,1
117.611,0:57:762,0.104,0,1
117.494,0:57:771,0.117,0,1
117.346,0:57:777,0.138,0,1
117.245,0:57:786,0.146,0,1
117.155,0:57:795,0.173,0,1
117.051,0:57:810,0.195,0,1
116.986,0:57:819,0.233,0,1
116.919,0:57:825,0.282,0,1
116.883,0:57:840,0.317,0,1
116.859,0:57:849,0.358,0,1
116.851,0:57:858,0.4,0,1
116.869,0:57:864,0.463,0,1
116.901,0:57:882,0.527,0,1
116.948,0:57:888,0.549,0,1
117.035,0:57:897,0.625,0,1
117.119,0:57:903,0.657,0,1
117.219,0:57:918,0.672,0,1
117.381,0:57:927,0.71,0,1
117.529,0:57:936,0.741,0,1
117.692,0:57:951,0.759,0,1
117.918,0:57:957,0.781,0,1
118.095,0:57:966,0.795,0,1
118.287,0:57:981,0.807,0,1
118.493,0:57:987,0.825,0,1
118.779,0:57:996,0.841,0,1
118.996,0:58:005,0.851,0,1
119.295,0:58:020,0.866,0,1
119.534,0:58:029,0.874,0,1
119.781,0:58:035,0.879,0,1
120.12,0:58:050,0.889,0,1
120.393,0:58:059,0.899,0,1
120.781,0:58:065,0.91,0,1
121.06,0:58:074,0.918,0,1
121.32,0:58:089,0.924,0,1
121.578,0:58:098,0.932,0,1
121.95,0:58:107,0.945,0,1
122.251,0:58:122,0.957,0,1
122.545,0:58:131,0.965,0,1
122.947,0:58:137,0.977,0,1
123.254,0:58:146,0.98,0,1
123.568,0:58:161,0.987,0,1
123.994,0:58:170,0.995,0,1
124.315,0:58:176,1,0,1
124.636,0:58:185,1,0,1
125.068,0:58:200,1,0,1
125.391,0:58:209,1,0,1
125.718,0:58:215,0,0,1
125.872,0:58:233,0,0,1
125.808,0:58:239,0,0,1
125.762,0:58:248,0,0,1
125.7,0:58:257,0,0,1
125.652,0:58:272,0,0,1
125.588,0:58:278,0,0,1
125.54,0:58:287,0,0,1
125.494,0:58:296,0,0,1
125.446,0:58:311,0,0,1
125.383,0:58:317,1,0,1
125.336,0:58:326,1,0,1
125.289,0:58:335,1,0,1
125.225,0:58:350,1,0,1
125.179,0:58:356,1,0,1
125.117,0:58:365,1,0,1
125.072,0:58:383,1,0,1
125.027,0:58:389,1,0,1
124.981,0:58:398,1,0,1
124.92,0:58:404,1,0,1
124.874,0:58:422,1,0,1
124.827,0:58:428,1,0,1
124.766,0:58:437,1,0,1
125.048,0:58:446,1,0,1
125.356,0:58:455,1,0,1
125.798,0:58:470,1,0,1
126.13,0:58:479,1,0,1
126.467,0:58:488,1,0,1
126.914,0:58:494,1,0,1
127.246,0:58:503,1,0,1
127.575,0:58:521,1,0,1
128.001,0:58:527,1,0,1
128.323,0:58:536,1,0,1
128.652,0:58:545,0.987,0,1
129.063,0:58:560,0.951,0,1
129.358,0:58:569,0.936,0,1
129.792,0:58:578,0.861,0,1
130.136,0:58:584,0.839,0,1
130.485,0:58:602,0.763,0,1
130.821,0:58:611,0.708,0,1
131.24,0:58:617,0.622,0,1
131.555,0:58:626,0.561,0,1
131.878,0:58:635,0.502,0,1
132.343,0:58:653,0.416,0,1
132.697,0:58:659,0.362,0,1
133.015,0:58:668,0.291,0,1
133.416,0:58:677,0.237,0,1
133.721,0:58:692,0.221,0,1
134.013,0:58:698,0.198,0,1
134.298,0:58:707,0.176,0,1
134.421,0:58:716,0.172,0,1
134.488,0:58:731,0.176,0,1
134.521,0:58:740,0.189,0,1
134.545,0:58:746,0.224,0,1
134.561,0:58:755,0.255,0,1
134.583,0:58:770,0.314,0,1
134.608,0:58:779,0.356,0,1
134.648,0:58:788,0.425,0,1
134.723,0:58:794,0.473,0,1
134.808,0:58:812,0.521,0,1
134.905,0:58:818,0.567,0,1
135.051,0:58:827,0.631,0,1
135.193,0:58:836,0.689,0,1
135.354,0:58:851,0.707,0,1
135.575,0:58:857,0.767,0,1
135.753,0:58:866,0.792,0,1
135.947,0:58:875,0.803,0,1
136.233,0:58:890,0.831,0,1
136.461,0:58:899,0.853,0,1
136.684,0:58:905,0.864,0,1
136.986,0:58:923,0.879,0,1
137.218,0:58:932,0.885,0,1
137.462,0:58:938,0.892,0,1
137.813,0:58:947,0.901,0,1
138.087,0:58:956,0.907,0,1
138.354,0:58:965,0.91,0,1
138.712,0:58:980,0.911,0,1
138.987,0:58:989,0.91,0,1
139.259,0:58:998,0.91,0,1
139.602,0:59:007,0.907,0,1
139.848,0:59:016,0.899,0,1
140.11,0:59:022,0.891,0,1
140.495,0:59:040,0.876,0,1
140.783,0:59:049,0.865,0,1
141.073,0:59:055,0.851,0,1
141.465,0:59:064,0.834,0,1
141.752,0:59:073,0.794,0,1
142.022,0:59:091,0.769,0,1
142.356,0:59:100,0.727,0,1
142.587,0:59:109,0.696,0,1
142.89,0:59:115,0.67,0,1
143.121,0:59:124,0.65,0,1
143.343,0:59:142,0.636,0,1
143.575,0:59:151,0.641,0,1
143.81,0:59:157,0.657,0,1
144.107,0:59:166,0.697,0,1
144.315,0:59:175,0.728,0,1
144.537,0:59:184,0.769,0,1
144.855,0:59:199,0.789,0,1
145.091,0:59:208,0.808,0,1
145.323,0:59:217,0.816,0,1
145.64,0:59:226,0.819,0,1
145.889,0:59:241,0.823,0,1
146.232,0:59:250,0.827,0,1
146.494,0:59:259,0.834,0,1
146.844,0:59:265,0.847,0,1
147.107,0:59:274,0.859,0,1
147.394,0:59:292,0.87,0,1
147.687,0:59:298,0.879,0,1
148.053,0:59:307,0.888,0,1
148.299,0:59:316,0.898,0,1
148.557,0:59:325,0.902,0,1
148.952,0:59:340,0.908,0,1
149.279,0:59:349,0.911,0,1
149.623,0:59:358,0.914,0,1
150.063,0:59:367,0.921,0,1
150.366,0:59:376,0.927,0,1
150.643,0:59:385,0.936,0,1
150.918,0:59:400,0.943,0,1
151.331,0:59:409,0.954,0,1
151.652,0:59:418,0.957,0,1
152.079,0:59:427,0.966,0,1
152.423,0:59:436,0.973,0,1
152.767,0:59:445,0.978,0,1
153.204,0:59:460,0.983,0,1
153.515,0:59:469,0.988,0,1
153.819,0:59:478,0.993,0,1
154.227,0:59:487,1,0,1
154.535,0:59:493,1,0,1
154.851,0:59:511,1,0,1
155.284,0:59:520,1,0,1
155.634,0:59:529,1,0,1
155.995,0:59:535,1,0,1
156.473,0:59:544,1,0,1
156.826,0:59:562,1,0,1
157.165,0:59:571,1,0,1
157.49,0:59:577,1,0,1
157.899,0:59:586,1,0,1
158.224,0:59:595,1,0,1
158.667,0:59:604,1,0,1
159.008,0:59:619,1,0,1
159.346,0:59:628,1,0,1
159.791,0:59:637,1,0,1
160.108,0:59:646,1,0,1
160.452,0:59:655,1,0,1
160.888,0:59:670,1,0,1
161.205,0:59:679,1,0,1
161.546,0:59:688,1,0,1
161.999,0:59:697,1,0,1
162.328,0:59:706,1,0,1
162.654,0:59:721,1,0,1
163.109,0:59:730,1,0,1
163.453,0:59:736,1,0,1
163.919,0:59:745,1,0,1
164.258,0:59:754,0,0,1
164.379,0:59:772,0,0,1
164.315,0:59:778,0,0,1
164.215,0:59:787,0,0,1
164.141,0:59:796,0,0,1
164.044,0:59:811,0,0,1
163.97,0:59:820,0,0,1
163.895,0:59:829,0,0,1
163.82,0:59:835,0,0,1
163.721,0:59:844,0,0,1
163.647,0:59:859,1,0,1
163.574,0:59:868,1,0,1
163.476,0:59:874,1,0,1
163.404,0:59:892,1,0,1
163.332,0:59:898,1,0,1
163.235,0:59:907,1,0,1
163.162,0:59:916,1,0,1
163.065,0:59:931,1,0,1
162.992,0:59:937,1,0,1
162.921,0:59:946,1,0,1
162.849,0:59:961,1,0,1
162.778,0:59:970,1,0,1
162.682,0:59:976,1,0,1
162.885,0:59:985,1,0,1
163.36,0:59:994,1,0,1
163.732,1:00:009,1,0,1
164.112,1:00:018,1,0,1
164.469,1:00:027,1,0,1
164.956,1:00:042,1,0,1
165.335,1:00:051,1,0,1
165.807,1:00:060,1,0,1
166.16,1:00:066,1,0,1
166.514,1:00:081,1,0,1
166.971,1:00:090,1,0,1
167.288,1:00:099,1,0,1
167.58,1:00:105,1,0,1
167.946,1:00:120,1,0,1
168.206,1:00:129,1,0,1
168.511,1:00:138,1,0,1
168.902,1:00:144,1,0,1
169.178,1:00:159,1,0,1
169.435,1:00:168,1,0,1
169.765,1:00:177,1,0,1
170.001,1:00:192,1,0,1
170.24,1:00:198,1,0,1
170.585,1:00:207,1,0,1
170.861,1:00:216,1,0,1
171.14,1:00:231,1,0,1
171.49,1:00:237,1,0,1
171.733,1:00:246,1,0,1
171.973,1:00:261,1,0,1
172.289,1:00:270,1,0,1
172.552,1:00:276,1,0,1
172.834,1:00:285,1,0,1
173.196,1:00:300,1,0,1
173.45,1:00:309,1,0,1
173.697,1:00:315,1,0,1
174.03,1:00:330,1,0,1
174.303,1:00:339,1,0,1
174.566,1:00:348,1,0,1
174.918,1:00:354,1,0,1
175.177,1:00:369,1,0,1
175.432,1:00:378,1,0,1
175.766,1:00:384,1,0,1
176.021,1:00:399,1,0,1
176.354,1:00:408,1,0,1
176.6,1:00:417,1,0,1
176.859,1:00:432,1,0,1
177.219,1:00:438,1,0,1
177.504,1:00:447,1,0,1
177.768,1:00:462,1,0,1
178.015,1:00:471,1,0,1
178.364,1:00:477,1,0,1
178.638,1:00:486,1,0,1
178.908,1:00:501,1,0,1
179.265,1:00:510,1,0,1
179.535,1:00:516,1,0,1
179.902,1:00:531,1,0,1
180.085,1:00:540,1,0,1
180.418,1:00:546,1,0,1
180.647,1:00:555,1,0,1
180.987,1:00:570,1,0,1
181.262,1:00:579,1,0,1
181.536,1:00:585,1,0,1
181.878,1:00:600,1,0,1
182.143,1:00:609,1,0,1
182.482,1:00:615,1,0,1
182.71,1:00:630,1,0,1
182.964,1:00:639,1,0,1
183.238,1:00:645,1,0,1
183.604,1:00:660,1,0,1
183.87,1:00:669,1,0,1
184.22,1:00:678,1,0,1
184.494,1:00:693,1,0,1
184.751,1:00:699,1,0,1
185.136,1:00:708,1,0,1
185.419,1:00:714,1,0,1
185.687,1:00:729,1,0,1
185.933,1:00:738,1,0,1
186.243,1:00:744,1,0,1
186.457,1:00:762,1,0,1
186.668,1:00:768,1,0,1
186.883,1:00:777,1,0,1
187.184,1:00:783,1,0,1
187.43,1:00:798,1,0,1
187.738,1:00:807,1,0,1
188.128,1:00:813,1,0,1
188.398,1:00:831,1,0,1
188.658,1:00:837,1,0,1
189.003,1:00:846,1,0,1
189.268,1:00:861,1,0,1
189.653,1:00:867,1,0,1
189.93,1:00:876,1,0,1
190.201,1:00:891,1,0,1
190.553,1:00:900,1,0,1
190.814,1:00:906,1,0,1
191.077,1:00:915,1,0,1
191.413,1:00:930,1,0,1
191.656,1:00:936,1,0,1
191.901,1:00:945,1,0,1
192.246,1:00:960,1,0,1
192.496,1:00:969,1,0,1
192.743,1:00:975,1,0,1
192.995,1:00:984,1,0,1
193.309,1:00:999,1,0,1
193.531,1:01:008,1,0,1
193.857,1:01:023,1,0,1
194.108,1:01:029,1,0,1
194.35,1:01:038,1,0,1
194.71,1:01:044,1,0,1
194.987,1:01:062,1,0,1
195.261,1:01:068,1,0,1
195.521,1:01:077,1,0,1
195.858,1:01:083,1,0,1
196.184,1:01:101,1,0,1
196.347,1:01:107,1,0,1
196.683,1:01:116,1,0,1
196.93,1:01:131,1,0,1
197.188,1:01:137,1,0,1
197.542,1:01:146,1,0,1
197.793,1:01:161,1,0,1
198.105,1:01:170,1,0,1
198.346,1:01:176,1,0,1
198.601,1:01:185,1,0,1
198.951,1:01:200,1,0,1
199.191,1:01:209,1,0,1
199.403,1:01:215,1,0,1
199.711,1:01:230,1,0,1
199.951,1:01:239,1,0,1
200.182,1:01:248,1,0,1
200.482,1:01:254,1,0,1
200.712,1:01:269,1,0,1
200.957,1:01:278,1,0,1
201.305,1:01:287,1,0,1
201.557,1:01:302,1,0,1
201.805,1:01:308,1,0,1
202.133,1:01:317,1,0,1
202.367,1:01:323,1,0,1
202.676,1:01:341,1,0,1
202.924,1:01:347,1,0,1
203.169,1:01:356,1,0,1
203.493,1:01:371,1,0,1
203.736,1:01:380,1,0,1
203.982,1:01:386,1,0,1
204.218,1:01:395,1,0,1
204.518,1:01:410,1,0,1
204.748,1:01:419,1,0,1
204.985,1:01:425,1,0,1
205.287,1:01:440,1,0,1
205.52,1:01:449,1,0,1
205.758,1:01:455,1,0,1
206.067,1:01:473,1,0,1
206.298,1:01:479,1,0,1
206.614,1:01:488,1,0,1
206.832,1:01:494,1,0,1
207.053,1:01:512,1,0,1
207.287,1:01:518,1,0,1
207.608,1:01:527,1,0,1
207.84,1:01:542,1,0,1
208.057,1:01:551,1,0,1
208.36,1:01:557,0,0,1
208.36,1:01:566,0,0,1
208.254,1:01:581,0,0,1
208.101,1:01:587,0,0,1
207.988,1:01:596,0,0,1
207.873,1:01:611,0,0,1
207.722,1:01:620,0,0,1
207.609,1:01:626,0,0,1
207.496,1:01:635,0,0,1
207.346,1:01:650,0,0,1
207.234,1:01:659,1,0,1
207.084,1:01:665,1,0,1
207.009,1:01:674,1,0,1
206.86,1:01:689,1,0,1
206.749,1:01:698,1,0,1
206.603,1:01:704,1,0,1
206.493,1:01:722,1,0,1
206.383,1:01:728,1,0,1
206.234,1:01:737,1,0,1
206.123,1:01:746,1,0,1
206.014,1:01:761,1,0,1
205.905,1:01:770,1,0,1
205.76,1:01:776,1,0,1
205.976,1:01:785,1,0,1
206.516,1:01:800,1,0,1
206.922,1:01:809,1,0,1
207.292,1:01:815,1,0,1
207.703,1:01:830,1,0,1
207.968,1:01:839,1,0,1
208.26,1:01:845,1,0,1
208.444,1:01:863,1,0,1
208.6,1:01:869,1,0,1
208.752,1:01:878,1,0,1
208.96,1:01:884,1,0,1
209.12,1:01:899,1,0,1
209.337,1:01:908,1,0,1
209.493,1:01:914,1,0,1
209.664,1:01:932,1,0,1
209.898,1:01:938,1,0,1
210.069,1:01:947,1,0,1
210.238,1:01:962,1,0,1
210.399,1:01:971,1,0,1
210.611,1:01:977,1,0,1
210.774,1:01:986,1,0,1
210.934,1:02:001,1,0,1
211.103,1:02:010,1,0,1
211.341,1:02:016,1,0,1
211.524,1:02:025,1,0,1
211.7,1:02:040,1,0,1
211.923,1:02:049,1,0,1
212.085,1:02:055,1,0,1
212.311,1:02:070,1,0,1
212.49,1:02:079,1,0,1
212.723,1:02:085,1,0,1
212.879,1:02:094,1,0,1
213.044,1:02:109,1,0,1
213.211,1:02:118,1,0,1
213.436,1:02:124,1,0,1
213.6,1:02:142,1,0,1
213.767,1:02:148,1,0,1
214.014,1:02:157,1,0,1
214.198,1:02:172,1,0,1
214.37,1:02:178,1,0,1
214.597,1:02:187,1,0,1
214.77,1:02:193,1,0,1
214.944,1:02:211,1,0,1
215.124,1:02:217,1,0,1
215.37,1:02:226,1,0,1
215.539,1:02:241,1,0,1
215.701,1:02:247,1,0,1
215.924,1:02:256,1,0,1
216.093,1:02:271,1,0,1
216.33,1:02:280,1,0,1
216.511,1:02:286,1,0,1
216.679,1:02:301,1,0,1
216.914,1:02:310,1,0,1
217.089,1:02:316,1,0,1
217.324,1:02:331,1,0,1
217.48,1:02:340,1,0,1
217.647,1:02:349,1,0,1
217.82,1:02:355,1,0,1
218.062,1:02:370,0.989,0,1
218.222,1:02:379,0.97,0,1
218.374,1:02:385,0.927,0,1
218.568,1:02:403,0.888,0,1
218.706,1:02:409,0.841,0,1
218.839,1:02:418,0.785,0,1
218.966,1:02:424,0.688,0,1
219.093,1:02:439,0.573,0,1
219.152,1:02:448,0.493,0,1
219.191,1:02:454,0.367,0,1
219.19,1:02:472,0.281,0,1
219.146,1:02:478,0.163,0,1
219.072,1:02:487,0.128,0,1
218.958,1:02:502,0.031,0,1
218.798,1:02:508,0,0,1
218.534,1:02:517,0,0,1
218.319,1:02:532,0,0,1
218.09,1:02:541,0,0,1
217.772,1:02:547,0,0,1
217.53,1:02:556,0,0,1
217.284,1:02:571,0,0,1
217.043,1:02:577,0,0,1
216.707,1:02:586,0,0,1
216.452,1:02:601,0,0,1
216.115,1:02:610,0,0,1
215.865,1:02:616,0,0,1
215.614,1:02:625,0,0,1
215.27,1:02:640,0,0,1
215.017,1:02:649,0,0,1
214.763,1:02:655,0,0,1
214.42,1:02:670,0,0,1
214.16,1:02:679,0,0,1
213.91,1:02:688,0,0,1
213.572,1:02:694,0,0,1
213.306,1:02:709,0,0,1
213.028,1:02:718,0,0,1
212.676,1:02:727,0,0,1
212.43,1:02:742,0,0,1
212.173,1:02:748,0,0,1
211.798,1:02:757,0,0,1
211.512,1:02:766,0,0,1
211.242,1:02:781,0,0,1
210.994,1:02:787,0,0,1
210.617,1:02:796,0,0,1
210.239,1:02:811,0,0,1
209.965,1:02:820,0,0,1
209.703,1:02:826,0,0,1
209.449,1:02:835,0,0,1
209.117,1:02:850,0,0,1
208.868,1:02:856,0,0,1
208.609,1:02:865,0,0,1
208.255,1:02:880,0,0,1
207.992,1:02:889,0,0,1
207.736,1:02:895,0,0,1
207.364,1:02:910,0,0,1
207.078,1:02:919,0,0,1
206.694,1:02:925,0,0,1
206.414,1:02:940,0,0,1
206.141,1:02:949,0,0,1
205.868,1:02:955,0,0,1
205.516,1:02:970,0,0,1
205.251,1:02:979,0,0.04,1
204.98,1:02:985,0,0.05,1
204.605,1:03:000,0,0.093,1
204.3,1:03:009,0,0.106,1
203.974,1:03:015,0,0.129,1
203.524,1:03:030,0,0.172,1
203.177,1:03:039,0,0.22,1
202.678,1:03:054,0,0.255,1
202.272,1:03:060,0,0.311,1
201.842,1:03:069,0,0.349,1
201.388,1:03:075,0,0.39,1
200.764,1:03:090,0,0.449,1
200.257,1:03:099,0,0.491,1
199.701,1:03:105,0,0.551,1
199.1,1:03:120,0,0.572,1
198.246,1:03:129,0,0.631,1
197.562,1:03:135,0,0.667,1
196.634,1:03:150,0,0.721,1
195.914,1:03:159,0,0.776,1
195.15,1:03:165,0,0.81,1
194.366,1:03:180,0,0.824,1
193.305,1:03:189,0,0.885,1
192.52,1:03:195,0,0.899,1
191.731,1:03:210,0,0.94,1
190.645,1:03:219,0,0.978,1
189.845,1:03:225,0,1,1
189.012,1:03:240,0,1,1
188.09,1:03:246,0,1,1
187.446,1:03:255,0,1,1
186.61,1:03:270,0,1,1
185.974,1:03:279,0,1,1
185.406,1:03:285,0,1,1
184.887,1:03:300,0,1,1
184.487,1:03:309,0,1,1
183.943,1:03:318,0,1,1
183.195,1:03:324,0,1,1
182.636,1:03:339,0,1,1
182.185,1:03:348,0,1,1
181.336,1:03:357,0,1,1
180.565,1:03:366,0,1,1
179.843,1:03:381,0,1,1
179.008,1:03:390,0,1,1
178.375,1:03:399,0,1,1
177.703,1:03:405,0,1,1
176.939,1:03:420,0,1,1
